,value,term,classify,congoness
6330,-0.001782207532211736,limited,Neither Congo and Belgrade,-0.034417393975408724
6332,-0.001874011327472875,exploit,Congo Only,0.02427301756704013
6334,-0.0019737804381243537,wealth,Neither Congo and Belgrade,-0.0008513796879882423
6336,-0.002040757824701381,class,Neither Congo and Belgrade,-0.18716026256543644
6338,-0.0020684239098415808,connection,Neither Congo and Belgrade,-0.04222631301312271
6340,-0.0021310620387344197,cy,Congo Only,0.003941647963900627
6342,-0.0021442320564097625,atrocities,Congo Only,0.039522043341615416
6344,-0.002440570327353455,gain,Congo Only,0.12457105307018908
6346,-0.0024655096730307764,extent,Neither Congo and Belgrade,-0.028689158505836667
6348,-0.0025209603380836193,started,Neither Congo and Belgrade,-0.10515903548617922
6350,-0.002663232883126735,visits,Neither Congo and Belgrade,-0.06292705507945068
6352,-0.0027098991172287467,fellow,Neither Congo and Belgrade,-0.004942284046610372
6354,-0.002751241949288428,giving,Neither Congo and Belgrade,-0.007792497450861447
6356,-0.0028350116023086553,aggression,Neither Congo and Belgrade,-0.1013605321159957
6358,-0.0028789884476638906,transport,Neither Congo and Belgrade,-0.031264483751900954
6360,-0.002981938944287902,statements,Neither Congo and Belgrade,-0.0034448970737242977
6362,-0.0030038355992032684,soliman,Neither Congo and Belgrade,-0.010725782691598084
6364,-0.0030384322114431353,thousand,Congo Only,0.005630920695510219
6366,-0.0030989177411143124,silence,Congo Only,0.015189907495859262
6368,-0.0030989177411143124,torture,Congo Only,0.005839625571777571
6370,-0.0031140210865189923,fallen,Neither Congo and Belgrade,-0.0006386578319677045
6372,-0.003229979283584072,prison,Congo Only,0.03307091095614522
6374,-0.003261621844897339,carry,Congo Only,0.01813498968771182
6376,-0.003298900812275727,associates,Congo Only,0.036458612859936936
6378,-0.003298900812275727,defy,Congo Only,0.036272262117425534
6380,-0.0033019435930250946,like,Congo Only,0.02669613693737185
6382,-0.0034107088406025703,reception,Neither Congo and Belgrade,-0.0018076869666176453
6384,-0.003416679105468548,hardly,Neither Congo and Belgrade,-0.0009442768431319004
6386,-0.0036951938548066407,court,Congo Only,0.07339170333635678
6388,-0.003742222512929577,extend,Congo Only,0.0667127995154412
6390,-0.003768876174280281,somewhat,Neither Congo and Belgrade,-0.0
6392,-0.0037786836720130547,represent,Congo Only,0.04857382925177383
6394,-0.003839675644739967,fear,Congo Only,0.09708216949159663
6396,-0.003857140138606826,oth,Neither Congo and Belgrade,-0.0
6398,-0.003957471850867703,independent,Congo Only,0.08209657470706756
6400,-0.00402210249857876,truth,Neither Congo and Belgrade,-0.001448730613357075
6402,-0.0040567859483354105,whatever,Congo Only,0.02160232907175569
6404,-0.004156972237940917,tripartite,Neither Congo and Belgrade,-0.03366684064454998
6406,-0.0041598381235501015,prosperity,Neither Congo and Belgrade,-0.09426715886463474
6408,-0.004178676880042693,thought,Congo Only,0.011356129712367716
6410,-0.004238470109287552,ese,Congo Only,0.052734249716981714
6412,-0.004304141279672834,peaceful,Neither Congo and Belgrade,-0.015711733187948874
6414,-0.004358165503543552,says,Congo Only,0.0042292369759938785
6416,-0.004420746403053253,hours,Congo Only,0.004093370452246982
6418,-0.004496368865481352,purchase,Neither Congo and Belgrade,-0.10030018662715427
6420,-0.004603500662302886,marked,Neither Congo and Belgrade,-0.007014127219018239
6422,-0.004657669902112291,portuguese,Neither Congo and Belgrade,-0.04605882776089061
6424,-0.004689510635183417,venture,Neither Congo and Belgrade,-0.0
6426,-0.00489902331562185,leader,Congo Only,0.07549483678800159
6428,-0.004957840777508789,join,Congo Only,0.10891247911745286
6430,-0.0050217470935297786,threat,Neither Congo and Belgrade,-0.01813088350811597
6432,-0.0050748960751062396,effort,Neither Congo and Belgrade,-0.055138792316506376
6434,-0.005079651246717459,mission,Congo Only,0.07787281127139471
6436,-0.005103629711992278,standard,Neither Congo and Belgrade,-0.08533820075847283
6438,-0.005172361573707366,majority,Congo Only,0.10470284788077992
6440,-0.005178393734329521,co,Congo Only,0.019407416879131254
6442,-0.0051830673790666856,backed,Congo Only,0.0007050372686079429
6444,-0.005392359645832568,inspired,Congo Only,0.08080287806692679
6446,-0.005584118487152028,dissolved,Neither Congo and Belgrade,-0.016435090634495445
6448,-0.005668542252400584,ration,Congo Only,0.028394302012147783
6450,-0.005715714295585246,different,Congo Only,0.028145332360122014
6452,-0.005749334770775381,office,Neither Congo and Belgrade,-0.05675722030627187
6454,-0.005751370672294288,lying,Neither Congo and Belgrade,-0.017253848675739033
6456,-0.005759960622049702,evil,Neither Congo and Belgrade,-0.0
6458,-0.0057882244297724214,later,Congo Only,0.04484243176149942
6460,-0.005795803516731439,election,Congo Only,0.06883925094465479
6462,-0.005815962627888201,govern,Congo Only,0.017925441466598812
6464,-0.005855467016153404,compared,Neither Congo and Belgrade,-0.011252517903814126
6466,-0.006011893637277547,payments,Congo Only,0.003704889635577482
6468,-0.00615639551136216,hassan,Neither Congo and Belgrade,-0.05043223834350443
6470,-0.006162138485927723,gulf,Neither Congo and Belgrade,-0.04142893784566305
6472,-0.006167806917539873,nov,Neither Congo and Belgrade,-0.000232670560033562
6474,-0.00621867043905339,sign,Congo Only,0.04745427244423568
6476,-0.006253956282337809,factories,Neither Congo and Belgrade,-0.038530650758047714
6478,-0.006314094731417093,death,Congo Only,0.02023336442482239
6480,-0.006438291560958057,figures,Neither Congo and Belgrade,-0.008944178021944712
6482,-0.0064416228453783074,remember,Congo Only,0.0194086794064043
6484,-0.006478842494781278,large,Neither Congo and Belgrade,-0.10510038819274768
6486,-0.006488194520662389,find,Neither Congo and Belgrade,-0.05184534552113992
6488,-0.006514654271058143,pakistan,Neither Congo and Belgrade,-0.17061197860569194
6490,-0.006556439799133327,paper,Neither Congo and Belgrade,-0.07569774402748748
6492,-0.006618959439214962,potential,Neither Congo and Belgrade,-0.021402340825437943
6494,-0.006705620753584091,status,Congo Only,0.07809352503981531
6496,-0.006711480561856977,pretext,Congo Only,0.04461194273223765
6498,-0.006744335227612522,commenting,Congo Only,0.06451414817659261
6500,-0.006853343092057122,owners,Congo Only,0.036125351392727226
6502,-0.007103134983230422,jew,Congo Only,0.007774107533460202
6504,-0.007151006941862786,evacuation,Neither Congo and Belgrade,-0.0
6506,-0.007179116292334587,ban,Neither Congo and Belgrade,-0.027696684481659916
6508,-0.007250651594690031,con,Congo Only,0.020459812025904196
6510,-0.007334320239529397,form,Congo Only,0.04296057001649446
6512,-0.007352106711612753,arabs,Neither Congo and Belgrade,-0.20447706071772664
6514,-0.0076247850823772485,depend,Congo Only,0.0015901998823133374
6516,-0.007656502940760531,christ,Neither Congo and Belgrade,-0.016435090634495445
6518,-0.007661437106150166,desert,Neither Congo and Belgrade,-0.002874529161472345
6520,-0.007677128790057682,nationalists,Neither Congo and Belgrade,-0.15751666129904565
6522,-0.007900875838231571,simple,Neither Congo and Belgrade,-0.021402340825437943
6524,-0.008037336809607805,operation,Neither Congo and Belgrade,-0.06682229079504713
6526,-0.008062083120200843,banned,Congo Only,0.029640139512653936
6528,-0.0081694925972199,gurion,Neither Congo and Belgrade,-0.16519617222229846
6530,-0.008248682205129068,soil,Neither Congo and Belgrade,-0.038048603937767
6532,-0.00835475647671729,camp,Congo Only,0.04304742970022799
6534,-0.008408517900145362,pro,Congo Only,0.06875369745031842
6536,-0.008417998130251259,thing,Congo Only,0.025415402737563226
6538,-0.008440704070845847,along,Neither Congo and Belgrade,-0.023770782685964543
6540,-0.008447444198225303,phase,Congo Only,0.13591684066045126
6542,-0.008465286319763695,opposing,Neither Congo and Belgrade,-0.024262881095890625
6544,-0.008638316552651,defined,Congo Only,0.02339482763297633
6546,-0.008649203346441736,address,Congo Only,0.04097144536713102
6548,-0.008720844360654638,worked,Neither Congo and Belgrade,-0.03137849732344238
6550,-0.009002897829083412,ritory,Congo Only,0.032011150603237136
6552,-0.009012343580845732,moneim,Neither Congo and Belgrade,-0.008526978907270116
6554,-0.009117741627792374,jordan,Neither Congo and Belgrade,-0.07084388353802427
6556,-0.00913606106871161,ease,Neither Congo and Belgrade,-0.0
6558,-0.009154327062608304,equip,Neither Congo and Belgrade,-0.020630631970003387
6560,-0.009198419737193096,banking,Neither Congo and Belgrade,-0.0
6562,-0.009220619659028314,camps,Congo Only,0.03704117808262545
6564,-0.00928083488048857,st,Neither Congo and Belgrade,-0.010725782691598084
6566,-0.009349952368222435,voted,Congo Only,0.03460324248266946
6568,-0.00939774604387077,leave,Congo Only,0.05080213053812215
6570,-0.009406768676159376,achievement,Congo Only,0.009665647258468985
6572,-0.009482065817066822,managing,Neither Congo and Belgrade,-0.032751186597257696
6574,-0.009511180253467193,sufficient,Neither Congo and Belgrade,-0.004776880765097497
6576,-0.009723512808612313,yet,Congo Only,0.09660564563136813
6578,-0.009826653889261436,centre,Neither Congo and Belgrade,-0.2160650947828165
6580,-0.009842748489579957,imports,Neither Congo and Belgrade,-0.01364990097975816
6582,-0.009872951123098756,roman,Neither Congo and Belgrade,-0.0
6584,-0.009876153052661664,comprising,Neither Congo and Belgrade,-0.017888614610235845
6586,-0.00989217662392354,greater,Neither Congo and Belgrade,-0.12443446005552194
6588,-0.009925207521593944,paris,Neither Congo and Belgrade,-0.04473957607375517
6590,-0.01006858236158476,hand,Congo Only,0.004168032862436521
6592,-0.010107863006411692,cars,Neither Congo and Belgrade,-0.01803832129891651
6594,-0.010245853730559985,destruction,Congo Only,0.021522395752743145
6596,-0.01028372760513548,socialism,Neither Congo and Belgrade,-0.03827521538989627
6598,-0.010284744034536695,issue,Neither Congo and Belgrade,-0.04254971263944208
6600,-0.01039656164710959,stages,Neither Congo and Belgrade,-0.028426477000751463
6602,-0.010451741698054616,annually,Neither Congo and Belgrade,-0.010473531991160386
6604,-0.010469357637928963,easy,Congo Only,0.041650501098814505
6606,-0.010495035770768869,conclusion,Congo Only,0.010617564072463526
6608,-0.010585672159782216,trust,Congo Only,0.037355791216863415
6610,-0.010654755680810769,violence,Congo Only,0.027563436140899747
6612,-0.010727734406363732,powerful,Congo Only,0.04628633752115428
6614,-0.010753032796388695,res,Congo Only,0.037282006684719864
6616,-0.010785436522007063,mand,Neither Congo and Belgrade,-0.01977024434025532
6618,-0.010940381370731469,pound,Neither Congo and Belgrade,-0.014489588526645768
6620,-0.010940381370731469,technical,Neither Congo and Belgrade,-0.03137677280231098
6622,-0.010947259352295513,kingdom,Congo Only,0.0391678817599715
6624,-0.01094837425933906,beautiful,Neither Congo and Belgrade,-0.0
6626,-0.010953907121566265,onions,Neither Congo and Belgrade,-0.01977024434025532
6628,-0.010968528390898723,scope,Neither Congo and Belgrade,-0.013469306310788598
6630,-0.011031507553597336,girl,Congo Only,0.028458929394343694
6632,-0.011067485015007806,decade,Neither Congo and Belgrade,-0.0
6634,-0.011067485015007806,laboratory,Neither Congo and Belgrade,-0.0
6636,-0.011067485015007806,pite,Neither Congo and Belgrade,-0.017044395485515958
6638,-0.011067485015007806,strict,Congo Only,0.020899767963978327
6640,-0.011067485015007806,tures,Congo Only,0.028505302692220475
6642,-0.011072321260958395,negro,Congo Only,0.04214362476949275
6644,-0.011075345561578223,mal,Neither Congo and Belgrade,-0.009937410066122015
6646,-0.011270680865183895,aspect,Neither Congo and Belgrade,-0.021289057849241788
6648,-0.011270680865183895,der,Neither Congo and Belgrade,-0.013072659122014356
6650,-0.01141459975034704,monopoly,Neither Congo and Belgrade,-0.026172667227682883
6652,-0.011475830512589592,blic,Congo Only,0.0005479180452128093
6654,-0.01149748932831494,creased,Neither Congo and Belgrade,-0.0
6656,-0.01149748932831494,expanded,Neither Congo and Belgrade,-0.02079978364415658
6658,-0.01149748932831494,plied,Neither Congo and Belgrade,-0.0
6660,-0.01149748932831494,preparing,Congo Only,0.024085752921223454
6662,-0.011516867828718486,argument,Neither Congo and Belgrade,-0.0
6664,-0.011516867828718486,financial,Neither Congo and Belgrade,-0.03115463647462166
6666,-0.011516867828718486,ideals,Neither Congo and Belgrade,-0.01729366035490736
6668,-0.011516867828718486,torn,Congo Only,0.04104222520664358
6670,-0.01152644407542324,net,Neither Congo and Belgrade,-0.04062733564096868
6672,-0.011558278746983756,universal,Congo Only,0.07531432306168595
6674,-0.011598075227241137,effective,Neither Congo and Belgrade,-0.01782506748247695
6676,-0.011600937479680431,officials,Congo Only,0.0640730385885842
6678,-0.011602564387840169,back,Congo Only,0.02743002416486427
6680,-0.011669241410261736,ate,Congo Only,0.005579279582272473
6682,-0.011684070826010107,direct,Neither Congo and Belgrade,-0.06256309332611143
6684,-0.011733243374492693,kilometres,Congo Only,0.00529497308015745
6686,-0.011745049640283722,comment,Neither Congo and Belgrade,-0.0018323409956292921
6688,-0.011745049640283722,developed,Congo Only,0.020024323617664718
6690,-0.011782982976172276,comes,Congo Only,0.02334502410809997
6692,-0.011801096450472141,bearing,Congo Only,0.0025361267248120755
6694,-0.011801096450472141,begin,Neither Congo and Belgrade,-0.00638962155358339
6696,-0.011801096450472141,obstacles,Congo Only,0.04397067263616152
6698,-0.011801096450472141,owns,Neither Congo and Belgrade,-0.028249044698342288
6700,-0.01182209725768679,described,Congo Only,0.036830926747792
6702,-0.011829407178832978,decline,Neither Congo and Belgrade,-0.03882214230499894
6704,-0.01186457194364797,appreciated,Congo Only,0.026656864499544138
6706,-0.01186457194364797,consumption,Neither Congo and Belgrade,-0.02107729025617217
6708,-0.01186457194364797,covered,Neither Congo and Belgrade,-0.002000770241495637
6710,-0.01186457194364797,familiar,Neither Congo and Belgrade,-0.0
6712,-0.01186457194364797,turns,Congo Only,0.01827641487177205
6714,-0.011923012688885938,allowed,Congo Only,0.032505575161079554
6716,-0.011923012688885938,enthusiasm,Congo Only,0.02924346531837692
6718,-0.011923012688885938,threats,Congo Only,0.01958050591694515
6720,-0.011934438336864151,sure,Congo Only,0.007838051045089478
6722,-0.011985541772462,goes,Congo Only,0.018710311175884932
6724,-0.012013098391533864,estimate,Neither Congo and Belgrade,-0.10674631665927373
6726,-0.012013098391533864,inspiring,Congo Only,0.02182777229595276
6728,-0.012013098391533864,karnak,Neither Congo and Belgrade,-0.02669207500599402
6730,-0.012013098391533864,laboratories,Congo Only,0.04257251691923152
6732,-0.012013098391533864,percentage,Congo Only,0.050918259918322065
6734,-0.012013098391533864,requiring,Neither Congo and Belgrade,-0.015791588561775594
6736,-0.012013098391533864,reversed,Neither Congo and Belgrade,-0.02133406795593758
6738,-0.012013098391533864,sophisticated,Neither Congo and Belgrade,-0.0
6740,-0.012013098391533864,steadily,Congo Only,0.019954002578873132
6742,-0.012013098391533864,styled,Neither Congo and Belgrade,-0.0
6744,-0.012013098391533864,sued,Congo Only,0.031991604778913885
6746,-0.012013098391533864,vitamins,Neither Congo and Belgrade,-0.0
6748,-0.012013098391533864,wil,Neither Congo and Belgrade,-0.012852267873042257
6750,-0.012013098391533864,yards,Neither Congo and Belgrade,-0.017044395485515958
6752,-0.01208964881877775,discovered,Neither Congo and Belgrade,-0.02327718866934621
6754,-0.012176913269005612,hour,Neither Congo and Belgrade,-0.017044395485515958
6756,-0.012184135322957344,news,Neither Congo and Belgrade,-0.03900254548137322
6758,-0.012188405595529386,approval,Neither Congo and Belgrade,-0.10705266433387274
6760,-0.012195481271046762,entered,Neither Congo and Belgrade,-0.016521916766111384
6762,-0.012239459079888668,adding,Neither Congo and Belgrade,-0.0
6764,-0.012239459079888668,assured,Neither Congo and Belgrade,-0.015227069185058097
6766,-0.012239459079888668,ast,Neither Congo and Belgrade,-0.0
6768,-0.012239459079888668,fees,Neither Congo and Belgrade,-0.020361654162053613
6770,-0.012239459079888668,hates,Neither Congo and Belgrade,-0.024262881095890625
6772,-0.012239459079888668,od,Congo Only,0.02182777229595276
6774,-0.012239459079888668,plants,Neither Congo and Belgrade,-0.06401602418735862
6776,-0.012239459079888668,tin,Neither Congo and Belgrade,-0.0
6778,-0.012239459079888668,varied,Congo Only,0.02088212468394486
6780,-0.012260088136889377,constructed,Neither Congo and Belgrade,-0.0070422854426442204
6782,-0.012260088136889377,economically,Congo Only,0.0197687170742423
6784,-0.012260088136889377,exactly,Congo Only,0.02339408245242209
6786,-0.012260088136889377,inaugurated,Congo Only,0.058846102752659925
6788,-0.012260088136889377,ordered,Congo Only,0.009136264971795668
6790,-0.012260088136889377,prospective,Neither Congo and Belgrade,-0.035223919913871006
6792,-0.012260088136889377,standstill,Neither Congo and Belgrade,-0.025095395952574817
6794,-0.012260088136889377,warning,Neither Congo and Belgrade,-0.0019459391056543538
6796,-0.012263089713270102,devoted,Neither Congo and Belgrade,-0.07624983526246773
6798,-0.012263089713270102,domestic,Congo Only,0.011228519793152385
6800,-0.012273467649758805,ahead,Neither Congo and Belgrade,-0.026511999312021948
6802,-0.012273467649758805,wrote,Neither Congo and Belgrade,-0.029728660536501538
6804,-0.012381048070221869,groups,Neither Congo and Belgrade,-0.015550889173590609
6806,-0.012381048070221869,top,Congo Only,0.08367180958853973
6808,-0.012459437380561829,revolt,Neither Congo and Belgrade,-0.01849971153056786
6810,-0.012484339193328245,enter,Congo Only,0.016115966819775618
6812,-0.012537293023807343,parliament,Congo Only,0.12697992554483492
6814,-0.012562658940475141,clash,Neither Congo and Belgrade,-0.03871782843884184
6816,-0.012562658940475141,fighting,Neither Congo and Belgrade,-0.004523132668694669
6818,-0.012562658940475141,resist,Congo Only,0.039581359444982527
6820,-0.012572614096669382,stepped,Neither Congo and Belgrade,-0.023250819779127744
6822,-0.012630230710199508,acquired,Congo Only,0.05563850059437747
6824,-0.012630230710199508,application,Neither Congo and Belgrade,-0.040793326823081545
6826,-0.012630230710199508,exempted,Neither Congo and Belgrade,-0.0
6828,-0.012630230710199508,mark,Neither Congo and Belgrade,-0.032781901614625936
6830,-0.012630230710199508,momentum,Neither Congo and Belgrade,-0.01977024434025532
6832,-0.012630230710199508,rising,Congo Only,0.014867305892418909
6834,-0.01263305368884359,cultural,Neither Congo and Belgrade,-0.04101174612668902
6836,-0.01270004824909373,language,Neither Congo and Belgrade,-0.02082317259326092
6838,-0.012726694145596936,licy,Congo Only,0.04480328957675574
6840,-0.012726694145596936,plots,Congo Only,0.0050744910158925
6842,-0.012726694145596936,primarily,Neither Congo and Belgrade,-0.0
